Influencer_ID,Influencer_Name,Platform,Influencer_Tier,Followers,Avg_Likes,Avg_Comments,Avg_Shares,Campaign_ID,Campaign_Cost,Revenue,ROI,Campaign_Type
INF0621,Influencer_621,TikTok,Micro,617585,18577,2615,257,CAM03104,"$2,124 ",17376,7.18,Promotion
INF0621,influencer_621,YouTube,Micro,571053,37852,5524,1819,CAM03105,4742,47163,8.95,Promotion
INF0622,Influencer_622,YouTube,Macro,124675,8563,495,147,CAM03106,1988,12619,5.35,Giveaway
INF0622,Influencer_622,YouTube,Nano,898145,13650,774,248,CAM03107,4295,29249,5.81,Product Launch
INF0622,Influencer_622,YouTube,Mega,,5363,775,98,CAM03108,3469,8915,1.57,Giveaway
INF0622,Influencer_622,YouTube,Mega,106894,9618,1156,255,CAM03109,1885,8399,3.46,Promotion
INF0622,Influencer_622,YouTube,Micro,240173,10041,824,330,CAM03110,$203 ,7633,36.6,Promotion
INF0623,Influencer_623,Instagram,Nano,770432,48000,8266,1292,CAM03111,381,39773,103.39,Product Launch
INF0623,Influencer_623,YouTube,Micro,378261,23321,2886,917,CAM03112,469,18631,38.72,Promotion
INF0623,Influencer_623,YouTube,Nano,137248,4192,436,45,CAM03113,4080,12515,2.07,Promotion
INF0623,Influencer_623,Instagram,Micro,223261,18847,1157,451,CAM03114,652,14289,20.92,Promotion
INF0623,Influencer_623,Instagram,Mega,702814,17603,2138,612,CAM03115,234,14256,59.92,Giveaway
INF0624,Influencer_624,TikTok,Nano,495771,20955,1489,482,CAM03116,104,14167,135.22,Giveaway
INF0624,Influencer_624,YouTube,Micro,215862,9842,1881,441,CAM03117,2843,12224,3.3,Promotion
INF0624,Influencer_624,YouTube,Micro,566176,5964,490,65,CAM03118,220,4713,20.42,Giveaway
INF0624,Influencer_624,TikTok,Macro,958265,84532,12383,1621,CAM03119,2131,71166,32.4,Product Launch
INF0624,Influencer_624,Instagram,Mega,869481,70661,8496,2629,CAM03120,643,56545,86.94,Product Launch
INF0625,Influencer_625,YouTube,Nano,258230,14498,2493,433,CAM03121,"$1,683 ","$18,396 ",9.93,Promotion
INF0625,Influencer_625,TikTok,Macro,297317,25171,3341,1242,CAM03122,1656,27503,15.61,Giveaway
 INF0625 ,Influencer_625,Instagram,Macro,327512,14917,1903,649, CAM03123 ,956,14432,14.1,Product Launch
INF0625,Influencer_625,YouTube,Micro,872103,60008,8193,902,CAM03124,4941,50466,9.21,Promotion
INF0625,Influencer_625,YouTube,Macro,645615,17814,,219,CAM03125,1680,17164,9.22,Giveaway
INF0626,Influencer_626,YouTube,Micro,890920,32187,2605,933,CAM03126,3442,35040,9.18,Giveaway
INF0626,Influencer_626,YouTube,Macro,343240,25767,2733,861,CAM03127,1433,20682,13.43,Giveaway
INF0626,Influencer_626,TikTok,Nano,132086,5224,647,243,CAM03128,1530,"$11,216 ",6.33,Promotion
INF0626,Influencer_626,Instagram,Nano,41131,1271,120,35,CAM03129,1735,4536,1.61,Promotion
INF0626,Influencer_626,YouTube,Nano,871038,57364,9429,2261,CAM03130,4150,64418,14.52,Product Launch
INF0627,Influencer_627,TikTok,Nano,192933,2758,464,86,CAM03131,1837,8925,3.86,Promotion
INF0627,Influencer_627,YouTube,Micro,803524,31194,3715,598,CAM03132,3173,31097,8.8,Giveaway
INF0627,Influencer_627,Instagram,Micro,276212,7750,1309,210,CAM03133,904,10392,10.5,Product Launch
INF0627,Influencer_627,TikTok,Nano,592850,10889,667,472,CAM03134,289,7537,25.08,Giveaway
INF0627,Influencer_627,YouTube,Nano,67572,5508,426,233,CAM03135,2604,"$13,890 ",4.33,Promotion
INF0628,Influencer_628,Instagram,Micro,410366,29288,4249,793,CAM03136,705,23435,32.24,Product Launch
 INF0628 ,Influencer_628,Instagram,Macro,29082,1614,95,75, CAM03137 ,799,3078,2.85,Giveaway
INF0628,Influencer_628,Instagram,Micro,649789,,4403,1663,CAM03138,1763,42951,23.36,Giveaway
INF0628,Influencer_628,TikTok,Nano,140380,8533,1522,390,CAM03139,1524,8717,4.72,Promotion
INF0628,Influencer_628,TikTok,Macro,358659,21315,2294,765,CAM03140,3561,24086,5.76,Product Launch
INF0629,Influencer_629,YouTube,Micro,864459,39789,4160,1517,CAM03141,668,30594,44.8,Promotion
INF0629,Influencer_629,Instagram,Macro,205781,12955,1352,447,CAM03142,2260,19250,7.52,Promotion
 INF0629 ,Influencer_629,YouTube,Nano,45619,2852,160,139, CAM03143 ,$123 ,2058,15.73,Giveaway
INF0629,Influencer_629,TikTok,Nano,415237,,690,161,CAM03144,1101,8270,6.51,Product Launch
INF0629,Influencer_629,TikTok,Nano,367709,21573,3343,930,CAM03145,3733,27739,6.43,Promotion
INF0630,Influencer_630,TikTok,Micro,184688,17924,2076,860,CAM03146,2020,19821,8.81,Promotion
INF0630,Influencer_630,YouTube,Micro,850093,60663,9281,2804,CAM03147,698,52243,73.85,Promotion
INF0630,Influencer_630,Instagram,Micro,800058,31911,1893,985,CAM03148,2402,24197,9.07,Promotion
INF0630,Influencer_630,YouTube,Nano,418876,33922,5180,1628,CAM03149,2401,35533,13.8,Product Launch
INF0630,Influencer_630,Instagram,Macro,376631,29979,1803,1388,CAM03150,4117,"$39,181 ",8.52,Product Launch
INF0631,influencer_631,TikTok,Nano,,25539,4044,389,CAM03151,2920,22303,6.64,Promotion
INF0631,Influencer_631,Instagram,Micro,569366,7601,1355,351,CAM03152,"$4,577 ",25808,4.64,Promotion
INF0631,Influencer_631,TikTok,Nano,396803,17413,1082,709,CAM03153,3577,18811,4.26,Giveaway
INF0631,Influencer_631,Instagram,Nano,983173,93757,8771,2641,CAM03154,2913,79289,26.22,Giveaway
INF0631,Influencer_631,Instagram,Micro,746089,35754,6573,526,CAM03155,2988,34964,10.7,Promotion
INF0632,Influencer_632,TikTok,Nano,74541,3737,361,77,CAM03156,2115,7226,2.42,Product Launch
 INF0632 ,Influencer_632,Instagram,Nano,163352,9126,1437,107, CAM03157 ,1604,8240,4.14,Giveaway
INF0632,Influencer_632,TikTok,Nano,272718,24845,1301,1096,CAM03158,1556,23899,14.36,Promotion
INF0632,Influencer_632,Instagram,Mega,128899,2348,269,44,CAM03159,1120,6955,5.21,Giveaway
INF0632,Influencer_632,YouTube,Micro,718414,59715,9647,2008,CAM03160,4020,55296,12.76,Promotion
INF0633,Influencer_633,YouTube,Mega,669987,65353,8759,1317,CAM03161,502,50499,99.6,Promotion
INF0633,Influencer_633,Instagram,Nano,,9767,1704,372,CAM03162,1308,12277,8.39,Product Launch
INF0633,Influencer_633,TikTok,Micro,345417,14709,2799,654,CAM03163,761,15248,19.04,Product Launch
INF0633,Influencer_633,TikTok,Nano,536212,22534,3432,1096,CAM03164,2542,29914,10.77,Giveaway
INF0633,Influencer_633,YouTube,Mega,987460,89646,4992,4312,CAM03165,201,61852,306.72,Product Launch
INF0634,Influencer_634,Instagram,Nano,577991,16166,906,477,CAM03166,3715,27085,6.29,Giveaway
INF0634,Influencer_634,YouTube,Macro,862316,82945,14381,3024,CAM03167,3458,77435,21.39,Giveaway
INF0634,Influencer_634,YouTube,Nano,968915,69704,13721,1354,CAM03168,3252,64772,18.92,Product Launch
INF0634,Influencer_634,YouTube,Micro,397770,15252,1137,177,CAM03169,4730,17311,2.66,Promotion
INF0634,Influencer_634,TikTok,Macro,830418,41742,5998,649,CAM03170,967,31804,31.89,Giveaway
INF0635,Influencer_635,YouTube,Mega,744521,70965,4981,2887,CAM03171,1832,56818,30.01,Promotion
 INF0635 ,Influencer_635,YouTube,Macro,957255,61322,11922,2151, CAM03172 ,4395,56688,11.9,Giveaway
INF0635,Influencer_635,Instagram,Micro,373308,27741,3568,580,CAM03173,1875,22693,11.1,Product Launch
INF0635,influencer_635,YouTube,Micro,774158,50988,3155,1524,CAM03174,816,35827,42.91,Promotion
INF0635,Influencer_635,TikTok,Macro,295306,20542,3576,768,CAM03175,73,17281,235.73,Promotion
INF0636,Influencer_636,TikTok,Macro,621971,47860,5791,1042,CAM03176,3191,46300,13.51,Giveaway
INF0636,Influencer_636,Instagram,Micro,360511,20707,1159,891,CAM03177,4912,36302,6.39,Giveaway
INF0636,influencer_636,Instagram,Micro,577306,22339,4003,399,CAM03178,685,21255,30.03,Giveaway
INF0636,Influencer_636,TikTok,Macro,622688,41254,7080,958,CAM03179,407,33881,82.25,Product Launch
INF0636,Influencer_636,YouTube,Micro,310345,20397,1772,919,CAM03180,3608,18007,3.99,Product Launch
INF0637,Influencer_637,TikTok,Micro,242819,20908,3087,1010,CAM03181,,24498,11.15,Giveaway
INF0637,Influencer_637,YouTube,Macro,,9497,1241,319,CAM03182,4207,9463,1.25,Promotion
INF0637,Influencer_637,YouTube,Nano,514419,45227,5235,1141,CAM03183,1242,35047,27.22,Giveaway
INF0637,Influencer_637,TikTok,Micro,183730,17186,2913,590,CAM03184,1845,19315,9.47,Promotion
INF0637,influencer_637,TikTok,Micro,361701,35155,3442,482,CAM03185,2216,32131,13.5,Promotion
INF0638,Influencer_638,TikTok,Micro,247229,17090,2795,300,CAM03186,1143,17968,96.4170299,Giveaway
INF0638,Influencer_638,Instagram,Micro,835311,53625,9123,1846,CAM03187,4192,52413,11.5,Product Launch
INF0638,Influencer_638,YouTube,Micro,874081,74422,7100,3222,CAM03188,,66972,13.15,Giveaway
INF0638,Influencer_638,YouTube,Nano,875325,27617,3630,1068,CAM03189,4878,36730,6.53,Giveaway
INF0638,Influencer_638,Instagram,Micro,18401,813,,32,CAM03190,807,1276,0.58,Promotion
INF0639,Influencer_639,TikTok,Micro,351162,9238,588,185,CAM03191,2345,8489,2.62,Promotion
INF0639,Influencer_639,Instagram,Macro,82823,7762,1033,230,CAM03192,1034,6800,5.58,Promotion
INF0639,Influencer_639,YouTube,Macro,671432,8070,1601,260,CAM03193,2670,10985,3.11,Promotion
INF0639,Influencer_639,Instagram,Micro,337880,16670,893,783,CAM03194,$746 ,13499,17.1,Promotion
INF0639,Influencer_639,Instagram,Nano,829426,80090,6858,1615,CAM03195,1068,56760,52.15,Product Launch
INF0640,Influencer_640,YouTube,Micro,736712,61912,10866,2418,CAM03196,1206,57150,46.39,Product Launch
INF0640,Influencer_640,TikTok,Nano,961930,73622,13798,2084,CAM03197,2395,63983,25.72,Promotion
INF0640,Influencer_640,Instagram,Mega,717748,54413,8242,1997,CAM03198,126,43651,345.44,Product Launch
INF0640,Influencer_640,TikTok,Micro,477708,34143,6635,751,CAM03199,3720,38333,9.3,Promotion
INF0640,Influencer_640,Instagram,Micro,370992,11433,1144,130,CAM03200,3536,14008,2.96,Giveaway
INF0641,Influencer_641,YouTube,Nano,783703,13254,2159,517,CAM03201,4580,13908,2.04,Product Launch
INF0641,Influencer_641,TikTok,Nano,51785,4380,709,154,CAM03202,2972,9871,2.32,Promotion
INF0641,Influencer_641,TikTok,Macro,92818,6366,698,84,CAM03203,624,5490,7.8,Promotion
INF0641,Influencer_641,Instagram,Nano,233798,8137,676,253,CAM03204,"$3,045 ",18078,4.94,Product Launch
INF0641,Influencer_641,YouTube,Macro,849229,52352,3774,1203,CAM03205,853,36832,42.18,Promotion
INF0642,Influencer_642,TikTok,Macro,341047,27049,2257,937,CAM03206,2090,21778,9.42,Product Launch
INF0642,Influencer_642,TikTok,Mega,944072,,3957,1491,CAM03207,2711,56309,19.77,Giveaway
INF0642,Influencer_642,TikTok,Micro,89295,4431,840,70,CAM03208,4556,20920,3.59,Promotion
INF0642,Influencer_642,Instagram,Nano,163480,2077,115,99,CAM03209,68,1582,22.26,Product Launch
INF0642,Influencer_642,Instagram,Macro,398294,17557,2760,432,CAM03210,414,15538,36.53,Product Launch
INF0643,Influencer_643,YouTube,Macro,407862,30835,2376,394,CAM03211,790,22418,27.38,Giveaway
INF0643,Influencer_643,YouTube,Nano,978042,94723,13649,1525,CAM03212,4083,83396,19.43,Giveaway
INF0643,influencer_643,TikTok,Macro,518282,44014,3988,1192,CAM03213,2450,42214,16.23,Promotion
INF0643,Influencer_643,TikTok,Macro,447918,12059,610,467,CAM03214,4356,22331,4.13,Product Launch
INF0643,Influencer_643,YouTube,Micro,533114,41878,,2052,CAM03215,203,36750,180.03,Giveaway
INF0644,Influencer_644,Instagram,Nano,71422,2676,223,49,CAM03216,697,2735,2.92,Promotion
INF0644,Influencer_644,TikTok,Nano,346009,3486,277,61,CAM03217,1222,3181,1.6,Giveaway
INF0644,Influencer_644,TikTok,Nano,800523,40949,2960,1072,CAM03218,3511,33301,8.48,Product Launch
 INF0644 ,Influencer_644,TikTok,Micro,759707,14293,2409,466, CAM03219 ,1026,"$14,731 ",13.36,Promotion
 INF0644 ,Influencer_644,YouTube,Nano,594867,11206,1440,342, CAM03220 ,2374,19015,7.01,Promotion
INF0645,Influencer_645,YouTube,Nano,12231,1038,168,16,CAM03221,2813,2420,-0.14,Product Launch
INF0645,Influencer_645,TikTok,Nano,379870,27546,2955,421,CAM03222,1391,23586,15.96,Product Launch
INF0645,Influencer_645,YouTube,Micro,407582,5202,679,244,CAM03223,667,6146,8.21,Promotion
INF0645,Influencer_645,YouTube,Micro,127026,8167,1514,211,CAM03224,4252,22352,4.26,Giveaway
INF0645,Influencer_645,YouTube,Micro,748424,59402,8881,1106,CAM03225,2723,53040,18.48,Giveaway
INF0646,Influencer_646,Instagram,Macro,781637,45489,4406,865,CAM03226,3899,46019,10.8,Giveaway
 INF0646 ,Influencer_646,Instagram,Micro,525381,5715,954,244, CAM03227 ,2600,8190,14.08265043,Product Launch
INF0646,Influencer_646,YouTube,Nano,302269,5652,566,171,CAM03228,604,4857,7.04,Product Launch
INF0646,Influencer_646,Instagram,Micro,321168,31232,5355,1250,CAM03229,3968,"$35,079 ",7.84,Giveaway
INF0646,Influencer_646,YouTube,Micro,669763,46029,,1939,CAM03230,2072,38786,17.72,Promotion
INF0647,Influencer_647,TikTok,Nano,567805,21990,2498,653,CAM03231,3488,26998,6.74,Product Launch
INF0647,Influencer_647,TikTok,Micro,859753,27766,3090,850,CAM03232,576,22996,38.92,Product Launch
INF0647,Influencer_647,Instagram,Nano,808864,24221,2590,591,CAM03233,2127,25836,11.15,Giveaway
INF0647,Influencer_647,TikTok,Nano,773221,41607,4957,1137,CAM03234,312,31678,100.53,Product Launch
INF0647,Influencer_647,Instagram,Micro,60207,3023,518,59,CAM03235,4673,8949,0.92,Promotion
INF0648,Influencer_648,TikTok,Macro,373659,24222,4390,1034,CAM03236,2302,25727,10.18,Giveaway
INF0648,Influencer_648,Instagram,Macro,545716,32341,1918,439,CAM03237,4702,23539,4.01,Promotion
INF0648,Influencer_648,Instagram,Micro,901514,71294,7334,3250,CAM03238,4343,"$66,733 ",14.37,Product Launch
INF0648,Influencer_648,Instagram,Micro,,38390,4832,1166,CAM03239,1091,32307,28.61,Product Launch
INF0648,influencer_648,Instagram,Micro,297306,,1554,229,CAM03240,284,13911,47.98,Product Launch
INF0649,Influencer_649,Instagram,Macro,636489,35244,6013,1127,CAM03241,105,29175,276.86,Promotion
INF0649,influencer_649,TikTok,Micro,990130,33936,5428,1167,CAM03242,193,28164,144.93,Product Launch
INF0649,Influencer_649,YouTube,Mega,592927,16636,3301,171,CAM03243,1458,15953,9.94,Promotion
INF0649,Influencer_649,Instagram,Nano,918336,10339,1652,390,CAM03244,886,9725,9.98,Giveaway
 INF0649 ,Influencer_649,YouTube,Micro,518681,25928,3859,715, CAM03245 ,4410,33657,6.63,Product Launch
INF0650,Influencer_650,TikTok,Mega,551261,11200,1872,434,CAM03246,854,11433,12.39,Promotion
 INF0650 ,Influencer_650,Instagram,Mega,357450,12196,1329,258, CAM03247 ,1713,14317,7.36,Promotion
INF0650,Influencer_650,Instagram,Macro,766962,51724,6973,984,CAM03248,"$4,367 ",46717,9.7,Product Launch
INF0650,Influencer_650,Instagram,Micro,553016,45096,8793,1762,CAM03249,277,40211,144.17,Giveaway
INF0650,Influencer_650,Instagram,Macro,753425,24392,2568,1046,CAM03250,4533,34312,6.57,Giveaway
INF0651,Influencer_651,TikTok,Nano,486741,32883,3331,483,CAM03251,4334,43404,9.01,Giveaway
INF0651,Influencer_651,YouTube,Micro,983543,22258,2006,269,CAM03252,4339,23683,4.46,Product Launch
 INF0651 ,Influencer_651,TikTok,Nano,764344,22651,3843,398, CAM03253 ,2052,21987,9.71,Product Launch
INF0651,Influencer_651,Instagram,Nano,482818,678998.3791,7713,1754,CAM03254,1415,37900,25.78,Product Launch
INF0651,Influencer_651,Instagram,Nano,333432,22498,1668,1107,CAM03255,3082,31051,9.07,Giveaway
INF0652,Influencer_652,TikTok,Micro,903641,14385,2366,589,CAM03256,"$3,184 ",14438,3.53,Giveaway
INF0652,Influencer_652,TikTok,Nano,45221,2445,162,70,CAM03257,2873,7555,1.63,Promotion
INF0652,Influencer_652,TikTok,Nano,12817,575,76,8,CAM03258,2244,6895,2.07,Promotion
INF0652,Influencer_652,Instagram,Macro,58782,5799,595,207,CAM03259,2499,7464,1.99,Giveaway
INF0652,Influencer_652,YouTube,Nano,612345,54155,8643,1229,CAM03260,1623,44389,26.35,Giveaway
INF0653,Influencer_653,Instagram,Micro,927216,68284,,2750,CAM03261,1883,49147,25.1,Promotion
INF0653,Influencer_653,Instagram,Nano,110657,1437,,42,CAM03262,953,4629,3.86,Product Launch
INF0653,Influencer_653,YouTube,Micro,515591,25519,4851,801,CAM03263,2089,30427,13.57,Product Launch
INF0653,Influencer_653,Instagram,Nano,191091,4436,374,63,CAM03264,1793,7937,3.43,Promotion
INF0653,influencer_653,Instagram,Macro,577981,27592,1680,283,CAM03265,2322,22405,8.65,Promotion
INF0654,Influencer_654,Instagram,Nano,595105,23009,2971,1101,CAM03266,"$2,193 ",29030,12.24,Promotion
INF0654,Influencer_654,Instagram,Nano,291477,13097,941,251,CAM03267,4129,13114,2.18,Product Launch
INF0654,Influencer_654,Instagram,Macro,295319,15304,2164,411,CAM03268,4896,35880,6.33,Product Launch
INF0654,influencer_654,YouTube,Nano,741494,21123,1381,475,CAM03269,3969,22505,4.67,Giveaway
INF0654,Influencer_654,YouTube,Macro,43680,970,77,21,CAM03270,"$2,815 ",10795,2.83,Giveaway
INF0655,Influencer_655,TikTok,Micro,684700,52882,7532,2377,CAM03271,2311,45194,18.56,Promotion
INF0655,Influencer_655,TikTok,Macro,674056,67179,6942,1823,CAM03272,3386,50692,13.97,Product Launch
INF0655,Influencer_655,YouTube,Micro,67533,6325,323,296,CAM03273,3631,6210,0.71,Giveaway
INF0655,Influencer_655,YouTube,Micro,692214,39005,4758,1333,CAM03274,1204,34969,28.04,Product Launch
INF0655,Influencer_655,Instagram,Macro,303079,,4799,1148,CAM03275,2282,30417,12.33,Product Launch
INF0656,Influencer_656,TikTok,Micro,410421,25608,3308,748,CAM03276,129,19821,152.65,Promotion
INF0656,Influencer_656,Instagram,Macro,572693,52232,7548,1070,CAM03277,1763,43687,23.78,Giveaway
INF0656,Influencer_656,Instagram,Micro,697042,40915,7769,1192,CAM03278,3229,46276,13.33,Product Launch
INF0656,Influencer_656,TikTok,Macro,747577,35059,6162,610,CAM03279,,29200,31.77,Giveaway
INF0656,Influencer_656,YouTube,Macro,180594,,3012,500,CAM03280,2778,20084,6.23,Giveaway
INF0657,Influencer_657,YouTube,Micro,688984,46197,6767,1213,CAM03281,793,36565,45.11,Promotion
INF0657,Influencer_657,TikTok,Mega,990984,94826,8941,1882,CAM03282,1133,"$69,127 ",60.01,Product Launch
INF0657,Influencer_657,Instagram,Macro,286279,17871,1131,529,CAM03283,258,11900,45.12,Product Launch
INF0657,Influencer_657,YouTube,Micro,714136,62221,8208,1646,CAM03284,4496,56922,11.66,Product Launch
INF0657,Influencer_657,TikTok,Micro,214630,10851,563,442,CAM03285,2246,9833,3.38,Promotion
INF0658,Influencer_658,TikTok,Micro,211743,12427,1605,474,CAM03286,1078,14680,12.62,Product Launch
INF0658,Influencer_658,Instagram,Macro,675290,51089,7168,1862,CAM03287,1588,46416,28.23,Promotion
INF0658,Influencer_658,TikTok,Micro,660409,60378,11146,732,CAM03288,3634,51969,13.3,Product Launch
INF0658,Influencer_658,YouTube,Mega,626058,10681,1252,148,CAM03289,4035,10751,1.66,Promotion
INF0658,Influencer_658,TikTok,Nano,339141,20776,1771,908,CAM03290,3510,20806,4.93,Product Launch
INF0659,Influencer_659,Instagram,Nano,944155,23317,4424,1116,CAM03291,1185,22565,18.04,Giveaway
INF0659,Influencer_659,Instagram,Macro,656080,57233,7133,1934,CAM03292,2485,44757,17.01,Giveaway
INF0659,Influencer_659,Instagram,Micro,643627,13169,2314,540,CAM03293,1000,12396,11.4,Giveaway
INF0659,Influencer_659,YouTube,Micro,327727,6939,874,74,CAM03294,1405,10295,6.33,Product Launch
INF0659,Influencer_659,TikTok,Mega,720968,38040,4308,1056,CAM03295,921,31098,32.77,Promotion
INF0660,Influencer_660,Instagram,Mega,55104,2380,374,58,CAM03296,,6587,1.18,Product Launch
INF0660,Influencer_660,YouTube,Nano,501314,47906,3177,542,CAM03297,1015,34645,33.13,Giveaway
INF0660,Influencer_660,Instagram,Nano,950980,26673,2389,1014,CAM03298,2077,25179,11.12,Product Launch
INF0660,Influencer_660,Instagram,Micro,236603,11839,892,336,CAM03299,654,9615,13.7,Promotion
INF0660,Influencer_660,YouTube,Mega,849036,47480,3301,1333,CAM03300,4959,52194,9.53,Giveaway
INF0661,Influencer_661,Instagram,Micro,699149,43182,3124,885,CAM03301,3283,31811,8.69,Giveaway
INF0661,Influencer_661,Instagram,Micro,275272,4697,741,112,CAM03302,4856,11328,1.33,Promotion
INF0661,Influencer_661,Instagram,Macro,84583,1958,167,64,CAM03303,471,3540,6.52,Giveaway
INF0661,Influencer_661,YouTube,Micro,87891,1219,97,56,CAM03304,1864,8986,3.82,Product Launch
INF0661,Influencer_661,YouTube,Macro,296761,20332,1404,614,CAM03305,3324,22857,5.88,Giveaway
INF0662,influencer_662,TikTok,Micro,670587,47787,6281,2027,CAM03306,2854,"$40,278 ",13.11,Promotion
INF0662,Influencer_662,TikTok,Nano,735799,32592,4513,1460,CAM03307,3603,37944,9.53,Promotion
INF0662,Influencer_662,Instagram,Nano,209130,11633,1931,444,CAM03308,3537,25456,6.2,Giveaway
 INF0662 ,Influencer_662,Instagram,Micro,211670,20578,1512,907, CAM03309 ,4398,20185,3.59,Promotion
INF0662,Influencer_662,YouTube,Nano,748916,26493,2468,1225,CAM03310,2071,21021,9.15,Promotion
INF0663,Influencer_663,Instagram,Micro,47233,4717,910,170,CAM03311,2329,13453,4.78,Giveaway
 INF0663 ,Influencer_663,TikTok,Nano,229088,5543,608,264, CAM03312 ,3980,23616,4.93,Promotion
INF0663,Influencer_663,TikTok,Micro,622671,38864,,689,CAM03313,696,31639,44.46,Product Launch
INF0663,Influencer_663,Instagram,Micro,956480,81719,9851,2239,CAM03314,2133,64471,29.23,Product Launch
INF0663,Influencer_663,TikTok,Micro,78080,6969,621,96,CAM03315,2337,9005,2.85,Product Launch
INF0664,Influencer_664,TikTok,Mega,734833,36171,2524,854,CAM03316,4102,28685,5.99,Giveaway
 INF0664 ,Influencer_664,YouTube,Nano,895839,60699,4637,992, CAM03317 ,224,39476,175.23,Product Launch
INF0664,Influencer_664,Instagram,Nano,886209,47115,7006,1286,CAM03318,743,39380,52,Promotion
INF0664,Influencer_664,Instagram,Mega,48285,1932,184,51,CAM03319,4835,18306,2.79,Product Launch
